rmse,mae,mape,smape,directional_accuracy,ic,mape_improvement_vs_baseline,fold,model,train_size,val_size,val_start,val_end
0.02188394019470964,0.018177378874372183,277.87054811302363,152.30786961632288,46.03174603174603,0.015168970814132106,16.602381691311212,13,lstm,756,63,2022-01-03,2022-04-01
0.020062837455591325,0.01647289811606703,191.34646341997876,159.69433839736325,47.61904761904761,-0.06067588325652842,42.57095820559568,13,ensemble,756,63,2022-01-03,2022-04-01
0.01918769794357835,0.01578618887920482,109.88948073622764,169.141409661317,47.61904761904761,-0.18020397328143922,69.60537681179828,14,arima,777,63,2022-02-02,2022-05-03
0.024946733980287933,0.020937096190144396,282.4145378125227,154.58773900109017,41.269841269841265,-0.08765360983102918,21.886213292007177,14,lstm,777,63,2022-02-02,2022-05-03
0.02082553199670366,0.017179946124843654,179.72748621349734,155.9090805771377,41.269841269841265,-0.08832565284178188,50.288697485663455,14,ensemble,777,63,2022-02-02,2022-05-03
0.02497822652772225,0.01984910919851393,129.75168954190158,148.3102814640901,55.55555555555556,0.08517817492428494,65.47615608130891,15,arima,798,63,2022-03-04,2022-06-02
0.025406126027929913,0.02068100162212556,141.12821203610412,155.7697987385189,49.2063492063492,0.006000384024577574,62.44913355609941,15,lstm,798,63,2022-03-04,2022-06-02
0.02485352362124199,0.02011258567601976,127.11946167722856,167.11145449018017,55.55555555555556,0.05381144393241168,66.17652941963877,15,ensemble,798,63,2022-03-04,2022-06-02
0.025698736666447577,0.021222448487237807,113.03670074821275,171.52695427219766,49.2063492063492,-0.10498149129503846,71.93728547131263,16,arima,819,63,2022-04-04,2022-07-05
0.026351557760217026,0.021109067376894206,105.41324779181447,160.8507157978955,57.14285714285714,0.056739631336405534,73.82989895544836,16,lstm,819,63,2022-04-04,2022-07-05
0.02586080616053378,0.020912736549770817,94.50267068409077,175.16183585627013,57.14285714285714,0.06931643625192013,76.53858037210871,16,ensemble,819,63,2022-04-04,2022-07-05
0.025312941231922195,0.020374915383290147,102.9124372710281,177.57032412267276,55.55555555555556,-0.13517406020593042,63.6547425585961,17,arima,840,63,2022-05-04,2022-08-03
0.030955902621483077,0.026575758227194414,234.2208900301986,156.0177408766994,47.61904761904761,0.05309139784946237,17.28095483849893,17,lstm,840,63,2022-05-04,2022-08-03
0.026800840387810904,0.022376367134709852,154.75386173942124,159.01679114964517,49.2063492063492,0.04785906298003073,45.34607192172566,17,ensemble,840,63,2022-05-04,2022-08-03
0.01966444667596995,0.01611572956760888,109.02845946119434,183.60246997961698,47.61904761904761,0.04629248637189399,59.817759689885776,18,arima,861,63,2022-06-03,2022-09-01
0.019790953276188447,0.01528346494991452,108.5006443625722,161.47725706162052,55.55555555555556,0.048675115207373276,60.01228498389574,18,lstm,861,63,2022-06-03,2022-09-01
0.01947913649862845,0.015480016289053374,100.72705618123638,165.88092589920834,50.79365079365079,0.06658026113671275,62.877226760730395,18,ensemble,861,63,2022-06-03,2022-09-01
0.019564043586548546,0.014971370972586131,109.14205784371849,151.66637703184009,52.38095238095239,0.07149307976302594,56.59029163156196,19,arima,882,63,2022-07-06,2022-10-03
0.020117334103537818,0.015412021668005193,191.0505169304435,151.29175164860257,61.904761904761905,0.1343125960061444,24.01236161897049,19,lstm,882,63,2022-07-06,2022-10-03
0.019637748469354753,0.01510661802025889,148.1338255893634,156.12084877931193,57.14285714285714,0.16983486943164364,41.08186802247083,19,ensemble,882,63,2022-07-06,2022-10-03
0.022548171833234192,0.01711455377264155,158.95239986024438,153.3392194222091,47.61904761904761,-0.0053525932657853235,38.140864130165106,20,arima,903,63,2022-08-04,2022-11-01
0.03133952998644985,0.025827030993097678,532.0309190325709,139.73886640810602,53.96825396825397,0.2241263440860215,-107.0492357229285,20,lstm,903,63,2022-08-04,2022-11-01
0.022812737685214222,0.01720918325295577,288.7568647318444,130.34087077769777,58.730158730158735,0.22743855606758837,-12.374837652653955,20,ensemble,903,63,2022-08-04,2022-11-01
0.02665958172974443,0.020352865832613524,105.7786576192796,155.9814489567737,49.2063492063492,-0.060855202397411864,62.02128315916474,21,arima,924,63,2022-09-02,2022-12-01
0.03975224103396391,0.03162212895675197,339.26300071425146,147.79954385031516,55.55555555555556,-0.004224270353302612,-21.808819743900973,21,lstm,924,63,2022-09-02,2022-12-01
0.031135579782061735,0.02402276852562789,205.8081761260488,146.82183658901502,55.55555555555556,-0.004368279569892474,26.10673437781152,21,ensemble,924,63,2022-09-02,2022-12-01
0.02537048481729798,0.01902018327799804,145.85757453152607,143.95856475769526,55.55555555555556,,56.20052152278906,22,arima,945,63,2022-10-04,2023-01-03
0.03916868802336952,0.032904044429611465,426.5340574673347,151.12719376927598,42.857142857142854,-0.16666666666666669,-28.083641386755744,22,lstm,945,63,2022-10-04,2023-01-03
0.02918777871502904,0.023083858017051952,220.12466081149472,151.952456111755,42.857142857142854,-0.16666666666666669,33.89890532265423,22,ensemble,945,63,2022-10-04,2023-01-03
0.025239937726165267,0.019587205773053996,211.16290810228855,154.7692133892373,39.682539682539684,-0.27505150719300075,41.45950829124238,23,arima,966,63,2022-11-02,2023-02-02
0.023022708178456912,0.017198507601913608,119.58888645422296,173.01524381315107,42.857142857142854,-0.14036098310291859,66.84648701398935,23,lstm,966,63,2022-11-02,2023-02-02
0.023780810311194882,0.01789692044104278,152.64434643378777,155.1653941510502,42.857142857142854,-0.2476478494623656,57.68255335606911,23,ensemble,966,63,2022-11-02,2023-02-02
0.017715215134079098,0.014242042753566853,99.46910215024357,188.49460805176867,47.61904761904761,0.19323439804348613,68.89965019490131,24,arima,987,63,2022-12-02,2023-03-06
0.021145009367917692,0.016737768635672542,280.2465389387103,129.79405238223802,52.38095238095239,-0.07517281105990783,12.377158290849659,24,lstm,987,63,2022-12-02,2023-03-06
0.01856462400673455,0.014745808877898739,171.15125931711844,140.81899889345073,52.38095238095239,-0.07430875576036867,46.48726167945505,24,ensemble,987,63,2022-12-02,2023-03-06
0.014668752517648147,0.012254757291168362,104.92166378294863,191.1666588942384,41.269841269841265,0.09165912301635011,59.106845362899016,25,arima,1008,63,2023-01-04,2023-04-04
0.015289470538988197,0.012058752691740093,141.31474939515314,131.29169431535468,60.317460317460316,0.0741647465437788,44.92266238292044,25,lstm,1008,63,2023-01-04,2023-04-04
0.014665593195750285,0.012035078661913985,117.92717248270932,151.11072311105954,60.317460317460316,0.09461405529953917,54.037956258226735,25,ensemble,1008,63,2023-01-04,2023-04-04
0.01341292696682806,0.010903322307588661,154.92077068528448,167.34814022818946,50.79365079365079,0.19555412343519582,68.7637510515683,26,arima,1029,63,2023-02-03,2023-05-04
0.02150801818385059,0.017210782584620977,890.0794880729017,139.44938000231502,50.79365079365079,-0.11088709677419355,-79.46427938844938,26,lstm,1029,63,2023-02-03,2023-05-04
0.01641022968972536,0.012701701514046643,503.84619171415414,139.19978769871082,50.79365079365079,-0.09346198156682028,-1.5891220169194347,26,ensemble,1029,63,2023-02-03,2023-05-04
0.01235085291858631,0.009363761749638278,110.41540109122656,181.86822642126523,44.44444444444444,-0.19555412343519582,85.46968271913099,27,arima,1050,63,2023-03-07,2023-06-05
0.01621744360146234,0.013557322030302363,1166.0660958621106,141.23679731219588,49.2063492063492,-0.018433179723502308,-53.45060721503808,27,lstm,1050,63,2023-03-07,2023-06-05
0.012601709443960114,0.010557318938733252,602.9682610733296,149.59959382146928,49.2063492063492,-0.018433179723502308,20.651285444766607,27,ensemble,1050,63,2023-03-07,2023-06-05
0.011428437460415001,0.008419737933277462,203.30248119463695,155.3942690162445,50.79365079365079,-0.2025381992721671,74.89777318061428,28,arima,1071,63,2023-04-05,2023-07-06
0.019759119461476043,0.015777127335520266,971.2439319118315,151.0737987276579,41.269841269841265,-0.059523809523809534,-19.921731070569756,28,lstm,1071,63,2023-04-05,2023-07-06
0.013927968809193529,0.010831417376396597,513.7023768718184,151.95441870075388,46.03174603174603,-0.06946044546850999,36.57198128561689,28,ensemble,1071,63,2023-04-05,2023-07-06
0.011852933442181392,0.008315853107735277,132.57746033961314,145.65317564800947,53.96825396825397,0.21650635094610965,73.96722792041027,29,arima,1092,63,2023-05-05,2023-08-04
0.017117504750113408,0.01402295112968768,388.42403191504104,145.26749755711705,55.55555555555556,-0.04776305683563748,23.729461499887865,29,lstm,1092,63,2023-05-05,2023-08-04
0.013163863602409627,0.010235343730190529,240.66882012933664,142.1176712075123,53.96825396825397,-0.037298387096774195,52.74252105115351,29,ensemble,1092,63,2023-05-05,2023-08-04
0.012013742282008643,0.008839044170179281,112.17407739558101,147.30872925242275,57.14285714285714,-0.05587260669577023,56.919995496841025,30,arima,1113,63,2023-06-06,2023-09-05
0.015109476870104516,0.011188986315582228,237.2442274928445,146.52943790985302,49.2063492063492,0.0006720510759301621,8.88730599764362,30,lstm,1113,63,2023-06-06,2023-09-05
0.013048614750161355,0.009427225882353544,153.4022900930155,151.0445927110934,52.38095238095239,-0.0020161532277904863,41.086465773220205,30,ensemble,1113,63,2023-06-06,2023-09-05
0.014062340751424254,0.010322030770933778,105.19188171129457,147.36774906784217,55.55555555555556,-0.06984075836971278,53.868442827680774,31,arima,1134,63,2023-07-07,2023-10-04
0.017104449577965378,0.013579186405272997,228.77648624385446,153.89702388732965,44.44444444444444,-0.18889208909370203,-0.32918304291061734,31,lstm,1134,63,2023-07-07,2023-10-04
0.015223827672782181,0.011668972334448881,156.70136608959143,155.6832173507821,41.269841269841265,-0.1953725038402458,31.27912619167132,31,ensemble,1134,63,2023-07-07,2023-10-04
0.013179380440136296,0.010220398251993862,105.07177344229433,147.56947274357827,58.730158730158735,0.174601895924282,58.49897722605027,32,arima,1155,63,2023-08-07,2023-11-02
0.012913469050219468,0.010195710724307323,126.01073572951816,151.71653779104665,55.55555555555556,0.17876344086021506,50.22855099952236,32,lstm,1155,63,2023-08-07,2023-11-02
0.012991424306038328,0.010094681721122566,102.63729566978228,149.43878832536495,61.904761904761905,0.1786194316436252,59.46054201333527,32,ensemble,1155,63,2023-08-07,2023-11-02
0.01243862160990261,0.009421666416826431,129.6795809282196,149.7435341492212,55.55555555555556,-0.30370693641371854,64.77774286677821,33,arima,1176,63,2023-09-06,2023-12-04
0.05175364008128113,0.04397215465994666,1619.1475253962221,164.00713042113105,55.55555555555556,-0.16839477726574503,-339.7764865364026,33,lstm,1176,63,2023-09-06,2023-12-04
0.029390868869923783,0.02391016196317741,810.354402683256,150.65636358927662,55.55555555555556,-0.17026689708141324,-120.10027281123683,33,ensemble,1176,63,2023-09-06,2023-12-04
0.010829796514001426,0.008366283815440322,101.58513372046399,180.7314645039371,49.2063492063492,0.09079298588062663,75.18928569618191,34,arima,1197,63,2023-10-05,2024-01-04
0.014219361822874638,0.011592695508488087,378.08278990872225,133.44256202836235,58.730158730158735,0.2675691244239632,7.658692369018288,34,lstm,1197,63,2023-10-05,2024-01-04
0.010770132838185372,0.008424063471303592,213.7039387131158,133.27497451022003,58.730158730158735,0.2779857910906298,47.80587301679494,34,ensemble,1197,63,2023-10-05,2024-01-04
0.011495149221184955,0.008756105995111325,107.29683319683443,174.14999478274004,50.79365079365079,-0.09079298588062663,71.35427539861803,35,arima,1218,63,2023-11-03,2024-02-05
0.022454436533561373,0.018883127326274094,916.3646738384152,145.28743638750166,52.38095238095239,0.08194124423963134,-144.647761719634,35,lstm,1218,63,2023-11-03,2024-02-05
0.014742237628510494,0.012237076465001067,486.9124655921288,141.75634082404028,50.79365079365079,0.07978110599078342,-29.99414781184339,35,ensemble,1218,63,2023-11-03,2024-02-05
0.012148838299638962,0.009498199312842475,118.15203802535181,169.09116396063456,38.095238095238095,0.2025381992721671,49.93168849378199,36,arima,1239,63,2023-12-05,2024-03-06
0.014817188722775074,0.011780748406645667,257.5052209672696,126.08484965582424,66.66666666666666,0.1478494623655914,-9.120856765080475,36,lstm,1239,63,2023-12-05,2024-03-06
0.011750740656189891,0.00873723685141148,131.86537104232997,122.04701843333143,68.25396825396825,0.1497215821812596,44.12050283200574,36,ensemble,1239,63,2023-12-05,2024-03-06
0.012270012037631393,0.009398913493299695,99.62466404147526,166.66292320980224,57.14285714285714,-0.027936303347885116,50.213462857374495,37,arima,1260,63,2024-01-05,2024-04-05
0.012474729938336381,0.009615746651242717,110.31391597980928,167.9179005120446,50.79365079365079,-0.03278609831029186,44.87160455576763,37,lstm,1260,63,2024-01-05,2024-04-05
0.012309246880651336,0.009491586011808526,102.36059239177398,183.33997665550285,47.61904761904761,-0.04526689708141322,48.84620707044404,37,ensemble,1260,63,2024-01-05,2024-04-05
0.014898877577572009,0.011137524667938594,103.21557259191178,179.10109548103293,42.857142857142854,0.1270662556831409,47.092636657412555,38,arima,1281,63,2024-02-06,2024-05-06
0.028043853210422794,0.022580453893642202,402.00579971589036,134.7947529123453,63.49206349206349,0.1744431643625192,-106.06451504647025,38,lstm,1281,63,2024-02-06,2024-05-06
0.01748232374093479,0.013804472095375026,211.15933789726853,128.66567642448038,61.904761904761905,0.17794738863287252,-8.238355247824652,38,ensemble,1281,63,2024-02-06,2024-05-06
0.014790747236034433,0.011095843034407664,238.93603803561038,156.60085749983654,42.857142857142854,0.08730813292968224,65.31818944045236,39,arima,1302,63,2024-03-07,2024-06-05
0.014812065650237972,0.0108319005207955,289.9432391907533,152.28515669771014,53.96825396825397,0.015937019969278036,57.91444196820309,39,lstm,1302,63,2024-03-07,2024-06-05
0.014536208216746251,0.010574158706571708,157.7874938961781,161.98605308298085,55.55555555555556,0.08741359447004608,77.09698370759187,39,ensemble,1302,63,2024-03-07,2024-06-05
0.017308199468368066,0.012764170487822918,126.29346182111033,172.7914298234572,41.269841269841265,0.005705883593128236,81.52672807053573,40,arima,1323,63,2024-04-08,2024-07-08
0.017726352789067503,0.01272769615097888,153.48554789107837,131.21193821829797,63.49206349206349,-0.02913786482334869,77.54927117722923,40,lstm,1323,63,2024-04-08,2024-07-08
0.017235335098382324,0.01255022170618351,109.03370604849387,142.5235778737815,65.07936507936508,-0.01392089093701997,84.05135727323598,40,ensemble,1323,63,2024-04-08,2024-07-08
0.017176302778307225,0.012728275170397383,195.23377956433325,167.60887688237665,36.507936507936506,-0.01739020859100631,73.78879978768896,41,arima,1344,63,2024-05-07,2024-08-06
0.01653401108201102,0.011759795475532062,304.2211918360039,146.30888604135026,55.55555555555556,0.12091973886328725,59.156644993323006,41,lstm,1344,63,2024-05-07,2024-08-06
0.016479036793371434,0.011816801568069397,162.4745147783682,165.15955019478105,52.38095238095239,0.06629224270353302,78.1869098382609,41,ensemble,1344,63,2024-05-07,2024-08-06
0.01831108424952103,0.013221461582163856,113.85249299655165,160.01480536199344,52.38095238095239,-0.09065272886709971,56.78039934155517,42,arima,1365,63,2024-06-06,2024-09-05
0.030513502717160263,0.024798113524131048,573.0236012896545,134.01516677984603,63.49206349206349,0.3316532258064517,-117.525770088784,42,lstm,1365,63,2024-06-06,2024-09-05
0.0206118051827167,0.014273351959137516,290.2689258256942,117.44711624189539,63.49206349206349,0.32699692780337947,-10.189129175434223,42,ensemble,1365,63,2024-06-06,2024-09-05
0.01461931824958854,0.010584063124226408,101.91093781509264,175.02161189307347,49.2063492063492,-0.22763653770923536,72.74628188832109,43,arima,1386,63,2024-07-09,2024-10-04
0.014547172718029211,0.010547286687309324,143.27836221569652,166.67386038127378,44.44444444444444,0.11491935483870969,61.6835230933247,43,lstm,1386,63,2024-07-09,2024-10-04
0.014522455091309172,0.010449435609246065,112.39441071209733,172.45492754633682,44.44444444444444,-0.04637096774193549,69.94272005980774,43,ensemble,1386,63,2024-07-09,2024-10-04
0.013061910943793985,0.00996474688148411,142.7280142830901,152.38934102781533,44.44444444444444,-0.3722775074081083,59.92769867461719,44,arima,1407,63,2024-08-07,2024-11-04
0.01549410049864456,0.012538693580297022,366.21095446158614,128.86821619929268,61.904761904761905,0.24366359447004612,-2.8173466123766664,44,lstm,1407,63,2024-08-07,2024-11-04
0.012693709471969872,0.009709257902861836,227.68808833619025,128.17994562608456,63.49206349206349,0.20679723502304148,36.07431778661569,44,ensemble,1407,63,2024-08-07,2024-11-04
0.012453594343023853,0.009452840050325467,122.29516054385368,163.50200121163624,39.682539682539684,-0.13968151673942555,69.07112417183059,45,arima,1428,63,2024-09-06,2024-12-04
0.01348534933481443,0.01031656693445415,209.19373022177666,140.605207652829,57.14285714285714,-0.17746735791090631,47.09417055190189,45,lstm,1428,63,2024-09-06,2024-12-04
0.012452085081158148,0.009297207255174444,123.2325342675815,159.45092663559407,53.96825396825397,-0.18519585253456222,68.83405906331086,45,ensemble,1428,63,2024-09-06,2024-12-04
